"NAME","DESCRIPTION","GENE_SYMBOL","GENE_TITLE","SCORE"
"ARAP2","na","null","null",-0.558486
"C1QL1","na","null","null",-0.55839604
"GRIN2C","na","null","null",-0.5583368
"RPS6KC1","na","null","null",-0.55807257
"LGALS17A","na","null","null",-0.55764955
"MYRFL","na","null","null",-0.5576381
"BMP6","na","null","null",-0.55748385
"TMEM219","na","null","null",-0.5568752
"NWD1","na","null","null",-0.55674225
"PRDM2","na","null","null",-0.5562698
"IGFBP4","na","null","null",-0.5562281
"ZNF773","na","null","null",-0.55618256
"LOC389247","na","null","null",-0.55595577
"LOC101928336","na","null","null",-0.55586797
"NRCAM","na","null","null",-0.55530655
"PTENP1","na","null","null",-0.5551205
"ADRA1D","na","null","null",-0.55497754
"LOC105374952","na","null","null",-0.5549006
"CCNYL1","na","null","null",-0.55480623
"LINC02044","na","null","null",-0.55462366
"GAP43","na","null","null",-0.5545102
"COL18A1","na","null","null",-0.5543357
"CALM1","na","null","null",-0.55387354
"ASNS","na","null","null",-0.5537659
"FAM90A1","na","null","null",-0.5535672
"PIR-FIGF","na","null","null",-0.5532914
"SEC24A","na","null","null",-0.553142
"SKIV2L","na","null","null",-0.55313516
"ZNF575","na","null","null",-0.5531272
"TFAP2E","na","null","null",-0.55265814
"CYP20A1","na","null","null",-0.55261606
"AKR1D1","na","null","null",-0.5525167
"ZSCAN12P1","na","null","null",-0.5524442
"TMEM217","na","null","null",-0.5518912
"MT1A","na","null","null",-0.55160874
"GNG5","na","null","null",-0.55109286
"LOC105379550","na","null","null",-0.55092657
"PTGER4P2-CDK2AP2P2","na","null","null",-0.55069387
"CHAC1","na","null","null",-0.55046743
"SLX1B-SULT1A4","na","null","null",-0.5504566
"ARID4B","na","null","null",-0.5504366
"NPTXR","na","null","null",-0.5502813
"ACBD7","na","null","null",-0.5501093
"LINC01341","na","null","null",-0.5499325
"PARP15","na","null","null",-0.5499212
"CCDC85B","na","null","null",-0.5498965
"COL14A1","na","null","null",-0.5498663
"TCF7L1","na","null","null",-0.5498173
"AIDA","na","null","null",-0.54952675
"CPA2","na","null","null",-0.54935396
"CALHM5","na","null","null",-0.5493251
"RNF225","na","null","null",-0.5493238
"MYOM2","na","null","null",-0.54917896
"PRKCE","na","null","null",-0.5490641
"SLCO4A1-AS1","na","null","null",-0.5489954
"CDKN2A-DT","na","null","null",-0.54896224
"MGAM2","na","null","null",-0.5488742
"ZFHX2","na","null","null",-0.54885316
"SLC9B1","na","null","null",-0.54884654
"PCBP1-AS1","na","null","null",-0.5487869
"ABL2","na","null","null",-0.54871076
"VGF","na","null","null",-0.54799193
"SCARNA10","na","null","null",-0.54797316
"HIST1H3F","na","null","null",-0.54781145
"INHBA-AS1","na","null","null",-0.54752266
"RPLP0P2","na","null","null",-0.5472596
"ZCCHC8","na","null","null",-0.5471095
"RFLNB","na","null","null",-0.54671943
"PLCG2","na","null","null",-0.5465838
"RASIP1","na","null","null",-0.5465506
"CDC14A","na","null","null",-0.5462326
"EEPD1","na","null","null",-0.5462212
"ARHGEF5","na","null","null",-0.5453168
"FAM84B","na","null","null",-0.5452358
"RBM47","na","null","null",-0.54480034
"CALCOCO2","na","null","null",-0.5446202
"USP12","na","null","null",-0.5442289
"RILPL2","na","null","null",-0.54415685
"PPP1R10","na","null","null",-0.54402745
"BANK1","na","null","null",-0.54387313
"FBXO11","na","null","null",-0.5438697
"MT4","na","null","null",-0.54372865
"TPPP","na","null","null",-0.54359126
"C14orf132","na","null","null",-0.54340094
"FBRS","na","null","null",-0.54318106
"NRTN","na","null","null",-0.5430571
"SRSF3","na","null","null",-0.5429488
"CORO2B","na","null","null",-0.5428904
"MUSTN1","na","null","null",-0.5427069
"CSMD1","na","null","null",-0.5421528
"PLIN1","na","null","null",-0.5421514
"HNF1B","na","null","null",-0.5421128
"NOX4","na","null","null",-0.542001
"OIT3","na","null","null",-0.5419123
"SMIM31","na","null","null",-0.5417716
"CHST1","na","null","null",-0.5414958
"IDS","na","null","null",-0.5413283
"FLJ31104","na","null","null",-0.5412238
"CDKN3","na","null","null",-0.54114735
"GCNT4","na","null","null",-0.5410548
"C8G","na","null","null",-0.54097855
"EPHA1","na","null","null",-0.54042745
"LAYN","na","null","null",-0.5404082
"C6orf62","na","null","null",-0.54025227
"MFSD2B","na","null","null",-0.5400815
"MAL2-AS1","na","null","null",-0.5400077
"DDO","na","null","null",-0.5399023
"SMARCA5-AS1","na","null","null",-0.5398027
"SLC1A2","na","null","null",-0.539731
"GAB3","na","null","null",-0.5394342
"SPOCK3","na","null","null",-0.5390748
"SAG","na","null","null",-0.5388326
"DNASE1L3","na","null","null",-0.538168
"BLZF1","na","null","null",-0.53808004
"SPRR2F","na","null","null",-0.53804797
"CNOT4","na","null","null",-0.538041
"TENT5B","na","null","null",-0.53799134
"BAZ2A","na","null","null",-0.53783643
"BCORL1","na","null","null",-0.5377052
"NRIP1","na","null","null",-0.5375881
"ANKRD45","na","null","null",-0.5374918
"RPL13AP5","na","null","null",-0.5372678
"F2RL1","na","null","null",-0.5371803
"PPP4R1-AS1","na","null","null",-0.5367272
"CHD4","na","null","null",-0.53647023
"SLC44A1","na","null","null",-0.5359872
"TRIM24","na","null","null",-0.5356812
"HIST2H3A","na","null","null",-0.5355849
"HIST2H2BC","na","null","null",-0.535568
"SLURP2","na","null","null",-0.5350257
"C4orf48","na","null","null",-0.53467864
"PLEKHS1","na","null","null",-0.5346648
"TMEM121B","na","null","null",-0.53433543
"MFSD12","na","null","null",-0.5342606
"HAS1","na","null","null",-0.5342388
"SOD2-OT1","na","null","null",-0.5342068
"BTN3A2","na","null","null",-0.5341645
"ESPL1","na","null","null",-0.53415966
"C1QTNF1","na","null","null",-0.5339193
"TSPAN33","na","null","null",-0.53371394
"GP6","na","null","null",-0.5337104
"PIM3","na","null","null",-0.533646
"RSRP1","na","null","null",-0.53332466
"DENND1C","na","null","null",-0.5330455
"CREB3L1","na","null","null",-0.53261846
"HIST1H2AM","na","null","null",-0.5325493
"CITED1","na","null","null",-0.5324944
"FBXO5","na","null","null",-0.53245777
"TNFAIP8L3","na","null","null",-0.5323267
"CADPS2","na","null","null",-0.5320923
"TBC1D22B","na","null","null",-0.53198755
"TMEM51","na","null","null",-0.5319315
"LOC100419170","na","null","null",-0.5316831
"LINC00158","na","null","null",-0.53151894
"NDUFA9","na","null","null",-0.5311912
"FIBIN","na","null","null",-0.53118104
"LOC101929595","na","null","null",-0.53108245
"CCDC17","na","null","null",-0.530787
"ESAM","na","null","null",-0.5303908
"EIF5","na","null","null",-0.53014207
"SMIM24","na","null","null",-0.53007346
"PLAC8","na","null","null",-0.5299597
"SIPA1L2","na","null","null",-0.5297359
"FRK","na","null","null",-0.52949345
"AP3B2","na","null","null",-0.52934736
"SHF","na","null","null",-0.529103
"IL1R1","na","null","null",-0.5287162
"HMMR","na","null","null",-0.52837116
"LCE5A","na","null","null",-0.52783036
"SLC39A8","na","null","null",-0.5275512
"LIFR","na","null","null",-0.5271812
"LINC02188","na","null","null",-0.5269977
"MYLK3","na","null","null",-0.5266688
"ZSCAN12","na","null","null",-0.5264026
"COL13A1","na","null","null",-0.5263616
"RPS6KA5","na","null","null",-0.5263239
"MEPCE","na","null","null",-0.5255754
"CFAP100","na","null","null",-0.52540505
"PFKFB3","na","null","null",-0.52519274
"MMP3","na","null","null",-0.52516484
"CCDC114","na","null","null",-0.524975
"ABHD17A","na","null","null",-0.52486956
"VNN2","na","null","null",-0.52483284
"APBA3","na","null","null",-0.5242897
"PITX1","na","null","null",-0.5242678
"TCIM","na","null","null",-0.5242476
"FGR","na","null","null",-0.5236122
"ZNF833P","na","null","null",-0.5233794
"SUSD2","na","null","null",-0.5229608
"NAA16","na","null","null",-0.52295
"C9orf16","na","null","null",-0.5228333
"CHGB","na","null","null",-0.52275753
"KCNJ6","na","null","null",-0.5221795
"RBMXL1","na","null","null",-0.5220951
"TM2D2","na","null","null",-0.5220649
"HIST2H3D","na","null","null",-0.5219576
"IKZF1","na","null","null",-0.5216091
"HLA-DPB1","na","null","null",-0.5215183
"CACNA2D2","na","null","null",-0.5214883
"LRRN1","na","null","null",-0.5214585
"TNFRSF25","na","null","null",-0.5213822
"PIM2","na","null","null",-0.520961
"CFAP65","na","null","null",-0.52054936
"PCDHB4","na","null","null",-0.52039343
"CRLF1","na","null","null",-0.5203267
"SRSF2","na","null","null",-0.520293
"PACERR","na","null","null",-0.5202331
"THEM5","na","null","null",-0.520069
"TRIP10","na","null","null",-0.51996386
"XK","na","null","null",-0.51975876
"QPCT","na","null","null",-0.5196865
"BST1","na","null","null",-0.51944256
"NPHS1","na","null","null",-0.5193682
"VRK2","na","null","null",-0.51932
"RNF5","na","null","null",-0.51898706
"IL18RAP","na","null","null",-0.51894456
"SPATA13","na","null","null",-0.51891255
"LINC01537","na","null","null",-0.5181017
"FCER1G","na","null","null",-0.51806927
"TCTE3","na","null","null",-0.5180326
"C19orf12","na","null","null",-0.5177973
"VXN","na","null","null",-0.5177969
"ZIC2","na","null","null",-0.5177315
"SPRR2A","na","null","null",-0.5172026
"SLC27A3","na","null","null",-0.51714504
"MCF2L","na","null","null",-0.5171146
"LOC729603","na","null","null",-0.5168977
"LOC101927969","na","null","null",-0.5166246
"TNFRSF10D","na","null","null",-0.5163515
"DLGAP2","na","null","null",-0.51608276
"RPS2P32","na","null","null",-0.5155142
"LOC108783645","na","null","null",-0.51532644
"SNORA29","na","null","null",-0.5152379
"COL1A1","na","null","null",-0.5152171
"KLF7","na","null","null",-0.51507616
"DNM1P41","na","null","null",-0.51481724
"SERINC4","na","null","null",-0.51467866
"LAMA3","na","null","null",-0.5146702
"MYB","na","null","null",-0.51444477
"RNF43","na","null","null",-0.5138902
"PLXND1","na","null","null",-0.5138526
"RBMS2","na","null","null",-0.5133196
"SNORA24","na","null","null",-0.5130581
"CCT6P1","na","null","null",-0.512892
"MCTP2","na","null","null",-0.51287377
"KANSL1L","na","null","null",-0.51230323
"COQ10A","na","null","null",-0.5121071
"CRB3","na","null","null",-0.5114175
"YPEL4","na","null","null",-0.51092994
"MYO1A","na","null","null",-0.51002944
"PHKG1","na","null","null",-0.50999206
"FGFR1","na","null","null",-0.50992703
"NUDT6","na","null","null",-0.50985026
"LPAR6","na","null","null",-0.5098025
"HNF4A","na","null","null",-0.50978076
"SOD3","na","null","null",-0.5096322
"DLL1","na","null","null",-0.5095967
"DRAM1","na","null","null",-0.50919545
"SPRR2E","na","null","null",-0.5091802
"CCSER2","na","null","null",-0.5087588
"KLK11","na","null","null",-0.5086254
"LEAP2","na","null","null",-0.50841296
"ANKRD9","na","null","null",-0.508173
"LRCH1","na","null","null",-0.50768423
"PITX2","na","null","null",-0.5071995
"MED25","na","null","null",-0.50708467
"SPRR1B","na","null","null",-0.507037
"BICRAL","na","null","null",-0.5066014
"HIST1H4J","na","null","null",-0.5064838
"HIST1H3D","na","null","null",-0.50646573
"FOXI1","na","null","null",-0.5060213
"SCARB2","na","null","null",-0.5058646
"PLA2G4C","na","null","null",-0.5057343
"APBB2","na","null","null",-0.5053841
"FYB2","na","null","null",-0.5051336
"CABP7","na","null","null",-0.50510156
"MAP1A","na","null","null",-0.50496083
"GUSBP1","na","null","null",-0.5048588
"KLF9","na","null","null",-0.504596
"LRP1B","na","null","null",-0.504552
"LOC102724301","na","null","null",-0.5044985
"LOC101927919","na","null","null",-0.5041744
"KDM6B","na","null","null",-0.5039453
"ASTL","na","null","null",-0.50373816
"CARD17","na","null","null",-0.50359684
"MTCH1","na","null","null",-0.502973
"RSPO2","na","null","null",-0.5028782
"SNORA31","na","null","null",-0.50283784
"DVL2","na","null","null",-0.502476
"SENP1","na","null","null",-0.50240034
"HIST1H4I","na","null","null",-0.5020254
"IDH1-AS1","na","null","null",-0.5017919
"MAP1LC3B","na","null","null",-0.50176305
"DCXR","na","null","null",-0.50169766
"PALM2-AKAP2","na","null","null",-0.50164264
"PPP1R9A","na","null","null",-0.5015531
"SAP25","na","null","null",-0.5009082
"ARL4A","na","null","null",-0.5007775
"LINC01138","na","null","null",-0.500566
"MYH7B","na","null","null",-0.50049144
"BTLA","na","null","null",-0.5003993
"TMEM30B","na","null","null",-0.50039804
"RHOXF1-AS1","na","null","null",-0.50039494
"LINC00960","na","null","null",-0.50020444
"LOC730183","na","null","null",-0.5001839
"C11orf72","na","null","null",-0.4996508
"ESM1","na","null","null",-0.49960065
"FAM72A","na","null","null",-0.49941286
"PSMD6-AS2","na","null","null",-0.49941182
"SERPINB8","na","null","null",-0.4993582
"MICA","na","null","null",-0.4990979
"C6orf132","na","null","null",-0.49909583
"ARHGEF2","na","null","null",-0.49895087
"NPIPB8","na","null","null",-0.49891245
"TUSC1","na","null","null",-0.49882755
"RGS11","na","null","null",-0.49876046
"CD14","na","null","null",-0.49860212
"CX3CR1","na","null","null",-0.4984785
"SEMA7A","na","null","null",-0.49827662
"NAMPT","na","null","null",-0.49787712
"HIST1H2BF","na","null","null",-0.49773315
"FRMPD1","na","null","null",-0.49740648
"VEZF1","na","null","null",-0.49726048
"FDXR","na","null","null",-0.49724975
"FRAT2","na","null","null",-0.4971905
"C17orf47","na","null","null",-0.4971766
"EPHX3","na","null","null",-0.49684384
"IMPG1","na","null","null",-0.49676847
"CLUL1","na","null","null",-0.49675667
"CLCN1","na","null","null",-0.49655408
"NRGN","na","null","null",-0.49643934
"KITLG","na","null","null",-0.4963947
"C1orf54","na","null","null",-0.4963103
"ELAVL2","na","null","null",-0.49624145
"NADK","na","null","null",-0.4962272
"RAB9A","na","null","null",-0.49594092
"TMEM160","na","null","null",-0.4957664
"DOP1B","na","null","null",-0.49574438
"KLK12","na","null","null",-0.495548
"ERFE","na","null","null",-0.49552423
"CCT6P3","na","null","null",-0.49549082
"HOXD8","na","null","null",-0.495383
"HIST1H2BN","na","null","null",-0.4952113
"SSBP3","na","null","null",-0.49495548
"HSD11B1","na","null","null",-0.49454778
"C1orf122","na","null","null",-0.4944009
"AMOT","na","null","null",-0.49400252
"SRF","na","null","null",-0.49365187
"ALOX15B","na","null","null",-0.49360752
"WNT10A","na","null","null",-0.49355158
"HIST1H3E","na","null","null",-0.4935297
"BICRA","na","null","null",-0.49341786
"BCAR1","na","null","null",-0.49323246
"DEFB103B","na","null","null",-0.49295542
"IL17RE","na","null","null",-0.4929547
"ZNF474","na","null","null",-0.49285567
"SNHG7","na","null","null",-0.49285054
"SLC43A1","na","null","null",-0.49270767
"HIST1H3B","na","null","null",-0.4926699
"CFAP53","na","null","null",-0.49262086
"NEUROG1","na","null","null",-0.49248305
"FRG2B","na","null","null",-0.49247685
"HCG15","na","null","null",-0.49238715
"MORC3","na","null","null",-0.49229732
"PCDHB9","na","null","null",-0.49226624
"ANGPT1","na","null","null",-0.4922276
"LOC100289333","na","null","null",-0.49217123
"C1QL4","na","null","null",-0.49202654
"PLAC4","na","null","null",-0.49181297
"LCN2","na","null","null",-0.49161765
"MCF2L2","na","null","null",-0.49133718
"N4BP2L1","na","null","null",-0.49101081
"PPP4R1L","na","null","null",-0.49079305
"KCNH7","na","null","null",-0.49075922
"CLDN24","na","null","null",-0.4906183
"OTOGL","na","null","null",-0.4905654
"NELL2","na","null","null",-0.4904063
"NEU1","na","null","null",-0.49023458
"HIST1H2AE","na","null","null",-0.4900993
"NARF","na","null","null",-0.48996973
"PLK2","na","null","null",-0.48987347
"NT5C2","na","null","null",-0.48971856
"LHX9","na","null","null",-0.48971647
"LOC101929319","na","null","null",-0.48958343
"HNF4G","na","null","null",-0.48951215
"MMP12","na","null","null",-0.4895054
"GRIN1","na","null","null",-0.489061
"PSME4","na","null","null",-0.4890291
"ID1","na","null","null",-0.48880142
"DNLZ","na","null","null",-0.48858896
"BMP4","na","null","null",-0.48840228
"ANKRD55","na","null","null",-0.48836794
"MYL4","na","null","null",-0.48834723
"NECAB1","na","null","null",-0.48829046
"FST","na","null","null",-0.4882722
"TBCC","na","null","null",-0.48824546
"LINC01270","na","null","null",-0.4879453
"N4BP3","na","null","null",-0.48755348
"PMS2P2","na","null","null",-0.48731694
"NPB","na","null","null",-0.4872311
"GGTA1P","na","null","null",-0.48709467
"TMCC3","na","null","null",-0.486904
"CYP2D6","na","null","null",-0.48688203
"PKD2L1","na","null","null",-0.4868673
"USH2A","na","null","null",-0.48671386
"CDKL5","na","null","null",-0.48662722
"TEX19","na","null","null",-0.486591
"CCIN","na","null","null",-0.48656374
"HMSD","na","null","null",-0.48652622
"CAMP","na","null","null",-0.4865019
"FAM133B","na","null","null",-0.48643473
"SAA4","na","null","null",-0.4861321
"STAG3L5P-PVRIG2P-PILRB","na","null","null",-0.48596454
"CTAGE6","na","null","null",-0.48568466
"AGAP5","na","null","null",-0.48540363
"CLDN9","na","null","null",-0.48538575
"POLH","na","null","null",-0.48513404
"ADORA1","na","null","null",-0.4848922
"NUDCD1","na","null","null",-0.48470894
"HSPB1","na","null","null",-0.48436254
"SMCO1","na","null","null",-0.4843472
"CAND2","na","null","null",-0.48430783
"RFFL","na","null","null",-0.48391324
"FGFR1OP2","na","null","null",-0.48371428
"SERPINC1","na","null","null",-0.4836812
"LINC02421","na","null","null",-0.48316866
"MANEA-DT","na","null","null",-0.4831005
"RAMP2-AS1","na","null","null",-0.48263958
"NFE2","na","null","null",-0.48243797
"SPDYE8P","na","null","null",-0.48236787
"RFPL4B","na","null","null",-0.4822021
"LY6G5C","na","null","null",-0.4820999
"WTIP","na","null","null",-0.48136866
"TPT1-AS1","na","null","null",-0.4810807
"ZNF200","na","null","null",-0.4802154
"RERG","na","null","null",-0.48001963
"LOC100101478","na","null","null",-0.47991514
"LMTK3","na","null","null",-0.479809
"FMR1","na","null","null",-0.4797097
"TRMT44","na","null","null",-0.4796998
"SOX4","na","null","null",-0.47968158
"REEP2","na","null","null",-0.47944915
"GAN","na","null","null",-0.47944725
"MCPH1-AS1","na","null","null",-0.47938016
"ARHGAP26-AS1","na","null","null",-0.47932804
"PLA2G12B","na","null","null",-0.47920677
"FKBP1B","na","null","null",-0.47914806
"UPK2","na","null","null",-0.4791034
"HIST1H1D","na","null","null",-0.47909665
"HIST1H2AG","na","null","null",-0.47899848
"GALK1","na","null","null",-0.47889394
