"NAME","DESCRIPTION","GENE_SYMBOL","GENE_TITLE","SCORE"
"C5orf56","na","null","null",-1.5576751
"ARL5B","na","null","null",-1.5534728
"LINC00472","na","null","null",-1.5516906
"OAS3","na","null","null",-1.5512991
"ATP10A","na","null","null",-1.5510694
"SLCO5A1","na","null","null",-1.5506765
"LOC283387","na","null","null",-1.5496762
"TMPRSS2","na","null","null",-1.5495114
"APOBEC3F","na","null","null",-1.5468259
"C1S","na","null","null",-1.5457009
"IL13RA2","na","null","null",-1.5454239
"HRH2","na","null","null",-1.5438322
"SOX13","na","null","null",-1.5430597
"LOC101929574","na","null","null",-1.5428159
"PRSS23","na","null","null",-1.5396456
"KCNQ4","na","null","null",-1.5390694
"PARP8","na","null","null",-1.5384532
"AHR","na","null","null",-1.5364851
"GAP43","na","null","null",-1.5357285
"ZFAS1","na","null","null",-1.533169
"LDLRAD4","na","null","null",-1.5326655
"MTMR10","na","null","null",-1.5320969
"GANC","na","null","null",-1.5291334
"TRIB1","na","null","null",-1.5267029
"MATN1-AS1","na","null","null",-1.5244614
"MSC","na","null","null",-1.5244505
"BANK1","na","null","null",-1.524129
"NMI","na","null","null",-1.5237418
"PNPT1","na","null","null",-1.5234909
"PROX1","na","null","null",-1.5230883
"LRRC49","na","null","null",-1.5228533
"ZIC2","na","null","null",-1.5194029
"PCDH19","na","null","null",-1.5184429
"SLC2A12","na","null","null",-1.5177509
"LINC01138","na","null","null",-1.5175239
"HSD17B7P2","na","null","null",-1.5159808
"SNCAIP","na","null","null",-1.5145181
"FYB1","na","null","null",-1.5139986
"SKIV2L","na","null","null",-1.5121515
"HMGB2","na","null","null",-1.5120512
"KLF3","na","null","null",-1.5119641
"PLEKHG6","na","null","null",-1.5109116
"EGLN3","na","null","null",-1.5106744
"NEURL3","na","null","null",-1.5087035
"LOC100130331","na","null","null",-1.5080653
"TOB2","na","null","null",-1.5070076
"MAIP1","na","null","null",-1.5061933
"HIST1H3H","na","null","null",-1.5047442
"FRG2","na","null","null",-1.5027455
"MCL1","na","null","null",-1.5016814
"MS4A2","na","null","null",-1.5007315
"ZBTB49","na","null","null",-1.5006362
"DLX5","na","null","null",-1.5005164
"MRGPRX3","na","null","null",-1.4985596
"WHAMM","na","null","null",-1.4965574
"SEMA3G","na","null","null",-1.4960475
"CA8","na","null","null",-1.4953351
"CXCL11","na","null","null",-1.4942093
"KITLG","na","null","null",-1.4938912
"PLEKHA4","na","null","null",-1.4922354
"NLRC5","na","null","null",-1.4904416
"WDR47","na","null","null",-1.4901193
"RET","na","null","null",-1.4893388
"CHD2","na","null","null",-1.488521
"ARL6IP1","na","null","null",-1.4884055
"ABHD17B","na","null","null",-1.4880239
"MXRA5","na","null","null",-1.4874719
"GEM","na","null","null",-1.4853233
"PVR","na","null","null",-1.48461
"FOXA1","na","null","null",-1.4843647
"CCNL1","na","null","null",-1.4841237
"KCNC3","na","null","null",-1.4832478
"ARHGEF3","na","null","null",-1.4818566
"MIR155HG","na","null","null",-1.4801561
"KLF6","na","null","null",-1.4794365
"CCL3L1","na","null","null",-1.4790555
"DICER1","na","null","null",-1.4771862
"ZFAND5","na","null","null",-1.4755565
"DUOXA2","na","null","null",-1.4754145
"OAS1","na","null","null",-1.4750818
"MB21D2","na","null","null",-1.4744792
"TOR1AIP1","na","null","null",-1.4735371
"GBP3","na","null","null",-1.4718627
"FOXI3","na","null","null",-1.4717057
"SEC24A","na","null","null",-1.4713275
"ZNF583","na","null","null",-1.471122
"MYO5B","na","null","null",-1.4709911
"VSTM5","na","null","null",-1.4670343
"CASP1P2","na","null","null",-1.4603769
"TRPA1","na","null","null",-1.4580106
"CCDC200","na","null","null",-1.4547471
"NRIP1","na","null","null",-1.4528804
"SLC9A8","na","null","null",-1.4521372
"TRIM26","na","null","null",-1.451823
"EIF2AK3","na","null","null",-1.4505209
"ZSWIM6","na","null","null",-1.4493062
"TMEM171","na","null","null",-1.4491403
"POLH","na","null","null",-1.4487147
"BCL2L14","na","null","null",-1.4483712
"ID4","na","null","null",-1.4483597
"APOL6","na","null","null",-1.4481381
"ZNF222","na","null","null",-1.4479296
"TAF8","na","null","null",-1.4467046
"RNF122","na","null","null",-1.4450265
"HOMER1","na","null","null",-1.444826
"GADD45B","na","null","null",-1.4437999
"IRF6","na","null","null",-1.4430802
"IFNAR2","na","null","null",-1.4423678
"KMT2E-AS1","na","null","null",-1.4420369
"DIP2B","na","null","null",-1.4397447
"OVOL1","na","null","null",-1.4387691
"POPDC2","na","null","null",-1.4386355
"PCDH10","na","null","null",-1.4382638
"ZNF597","na","null","null",-1.4380162
"OPTN","na","null","null",-1.4362803
"DLC1","na","null","null",-1.4344598
"CGAS","na","null","null",-1.4330455
"MAP2K3","na","null","null",-1.4306992
"ADRA1D","na","null","null",-1.4282502
"LOC105369486","na","null","null",-1.4274632
"EDARADD","na","null","null",-1.4271759
"B3GNT2","na","null","null",-1.4253535
"CHD4","na","null","null",-1.4251304
"ANGPTL2","na","null","null",-1.4244853
"LOC101929709","na","null","null",-1.4232051
"FBXO33","na","null","null",-1.42315
"BTG3","na","null","null",-1.4215388
"ROR2","na","null","null",-1.4213977
"LOC105369332","na","null","null",-1.4213517
"ARAP2","na","null","null",-1.4168514
"ID2","na","null","null",-1.4141186
"FLT3","na","null","null",-1.414069
"LGALS9","na","null","null",-1.4131422
"LOC646626","na","null","null",-1.4129815
"UNC13A","na","null","null",-1.4120919
"PDZD2","na","null","null",-1.4103768
"ZNF440","na","null","null",-1.4100187
"SLC25A33","na","null","null",-1.4099721
"ZNF217","na","null","null",-1.4095174
"NEFM","na","null","null",-1.4095174
"EHD4","na","null","null",-1.4093025
"BACH1","na","null","null",-1.4087778
"SLC25A28","na","null","null",-1.4086264
"GOLGA2P10","na","null","null",-1.4083029
"CD38","na","null","null",-1.4069151
"RNF115","na","null","null",-1.4068799
"CADPS2","na","null","null",-1.406865
"NRIP3","na","null","null",-1.4067627
"MMP13","na","null","null",-1.4064616
"DTX3L","na","null","null",-1.4055573
"ASMTL","na","null","null",-1.405053
"ZNF274","na","null","null",-1.4039352
"RNF223","na","null","null",-1.4037461
"ANKLE2","na","null","null",-1.4030119
"RFFL","na","null","null",-1.4021729
"FOXO3","na","null","null",-1.400789
"SLC25A47","na","null","null",-1.4000056
"HS6ST3","na","null","null",-1.3990394
"SNHG1","na","null","null",-1.3979235
"FSIP1","na","null","null",-1.3968694
"ZSCAN12","na","null","null",-1.3966757
"MYO1E","na","null","null",-1.3949461
"DUSP10","na","null","null",-1.3946856
"MARCH3","na","null","null",-1.3905264
"NFATC1","na","null","null",-1.3903145
"PAXIP1","na","null","null",-1.3898602
"MYB","na","null","null",-1.388282
"HBE1","na","null","null",-1.3877594
"MCTP1","na","null","null",-1.3853658
"CRISPLD2","na","null","null",-1.384738
"PIK3R3","na","null","null",-1.3847343
"IFI16","na","null","null",-1.3833052
"BUB1","na","null","null",-1.3830789
"ENPP2","na","null","null",-1.3827027
"RPL13AP5","na","null","null",-1.3824415
"RDH10","na","null","null",-1.3806291
"ATF5","na","null","null",-1.3802098
"PARP12","na","null","null",-1.3800113
"KANSL1L","na","null","null",-1.3793192
"PDP1","na","null","null",-1.3791922
"KDM3A","na","null","null",-1.3752406
"SALL1","na","null","null",-1.373257
"PTN","na","null","null",-1.3723389
"ULBP1","na","null","null",-1.3702896
"TBC1D12","na","null","null",-1.3684862
"TCF7L2","na","null","null",-1.3653301
"LNX2","na","null","null",-1.3632152
"RORA","na","null","null",-1.3631353
"TEX30","na","null","null",-1.3585098
"EDN2","na","null","null",-1.3542031
"LOC645752","na","null","null",-1.3535262
"RILPL2","na","null","null",-1.352982
"PAX5","na","null","null",-1.3529674
"DDX60","na","null","null",-1.351308
"LOC148709","na","null","null",-1.3503307
"HIST3H2BB","na","null","null",-1.3494571
"SERPINB1","na","null","null",-1.3488998
"PREX1","na","null","null",-1.3477193
"UBASH3B","na","null","null",-1.3438436
"LOC729603","na","null","null",-1.3433048
"LOC100507144","na","null","null",-1.3416363
"OGFRL1","na","null","null",-1.340902
"CCNE2","na","null","null",-1.3406829
"ACER2","na","null","null",-1.3401113
"NECTIN3","na","null","null",-1.3400698
"G0S2","na","null","null",-1.3390749
"SERPING1","na","null","null",-1.3372083
"RDH10-AS1","na","null","null",-1.3353326
"ARL4A","na","null","null",-1.3347634
"PSME2","na","null","null",-1.3347164
"AP3B2","na","null","null",-1.3347143
"FOXO1","na","null","null",-1.3346635
"HOXB9","na","null","null",-1.3335797
"IFI27","na","null","null",-1.3327274
"CAVIN2","na","null","null",-1.3303838
"ACVR1C","na","null","null",-1.3302501
"PARP15","na","null","null",-1.3296775
"TRMT44","na","null","null",-1.3290778
"NUAK2","na","null","null",-1.3290044
"WBP4","na","null","null",-1.3283195
"NOV","na","null","null",-1.3276047
"SMAD7","na","null","null",-1.3258212
"THAP9-AS1","na","null","null",-1.3257053
"DNAAF1","na","null","null",-1.3251266
"HSD11B1","na","null","null",-1.3221107
"SH3RF1","na","null","null",-1.3217977
"USP30-AS1","na","null","null",-1.3216075
"ADM","na","null","null",-1.3210486
"EPHA7","na","null","null",-1.3208529
"IL23A","na","null","null",-1.3202266
"DEPDC7","na","null","null",-1.3195174
"PIP5K1A","na","null","null",-1.318223
"MYO10","na","null","null",-1.317791
"BICRAL","na","null","null",-1.3164697
"SMG1P2","na","null","null",-1.3158077
"CASP3","na","null","null",-1.3156718
"CFAP58-DT","na","null","null",-1.315279
"RBBP5","na","null","null",-1.3151127
"EAF2","na","null","null",-1.3149297
"SRFBP1","na","null","null",-1.314044
"CA3","na","null","null",-1.3133962
"CDC42EP4","na","null","null",-1.311266
"LINC01181","na","null","null",-1.310526
"ZNF264","na","null","null",-1.310446
"SLC41A2","na","null","null",-1.3072695
"TCIM","na","null","null",-1.3068484
"NT5C3A","na","null","null",-1.3061987
"MAML3","na","null","null",-1.3048706
"SOCS3","na","null","null",-1.3039739
"LYPD6","na","null","null",-1.3035147
"ELAVL2","na","null","null",-1.3029035
"JMJD1C","na","null","null",-1.3020961
"LCP2","na","null","null",-1.3019986
"HCP5","na","null","null",-1.3009087
"JUN","na","null","null",-1.3008535
"BSN","na","null","null",-1.3006345
"ZC3H12A","na","null","null",-1.3001487
"TAPBP","na","null","null",-1.2995962
"SP100","na","null","null",-1.2992433
"CKS2","na","null","null",-1.2976211
"ADAMTS8","na","null","null",-1.2972391
"FAM238C","na","null","null",-1.2964263
"SMCO2","na","null","null",-1.2952623
"DUSP1","na","null","null",-1.2946122
"ZXDA","na","null","null",-1.2941184
"THSD1","na","null","null",-1.2938272
"RNF19B","na","null","null",-1.2920786
"ESYT3","na","null","null",-1.2914053
"LGALS9B","na","null","null",-1.2893655
"TAF1D","na","null","null",-1.2892166
"CTGF","na","null","null",-1.2866409
"RND3","na","null","null",-1.2864013
"ARL6IP6","na","null","null",-1.2853671
"SLC16A4","na","null","null",-1.2841513
"GAN","na","null","null",-1.282061
"EXT1","na","null","null",-1.2817597
"LOC105447645","na","null","null",-1.2816309
"TRIM8","na","null","null",-1.2816118
"DEFB4B","na","null","null",-1.2801841
"PLK3","na","null","null",-1.2786202
"C3","na","null","null",-1.2782319
"NRARP","na","null","null",-1.2778469
"SLC35E4","na","null","null",-1.2774111
"PTEN","na","null","null",-1.277392
"THUMPD2","na","null","null",-1.275137
"BCL2L13","na","null","null",-1.2749867
"TEX14","na","null","null",-1.2742095
"GMNC","na","null","null",-1.2738454
"KBTBD8","na","null","null",-1.2731339
"LOC101927811","na","null","null",-1.2719438
"FGD6","na","null","null",-1.2716016
"ACSL3","na","null","null",-1.2709407
"CITED2","na","null","null",-1.2698053
"CCL3L3","na","null","null",-1.2677691
"TMEM165","na","null","null",-1.267249
"ZNF674","na","null","null",-1.2672393
"SCN3A","na","null","null",-1.2654716
"LRRN1","na","null","null",-1.2648975
"PHACTR4","na","null","null",-1.2643441
"TP53BP2","na","null","null",-1.2642214
"KANSL2","na","null","null",-1.2628638
"DIRC3","na","null","null",-1.2617632
"HBB","na","null","null",-1.2609929
"SMCHD1","na","null","null",-1.2604518
"KCNT2","na","null","null",-1.2588314
"PPM1D","na","null","null",-1.258238
"HIST1H2BF","na","null","null",-1.2581353
"HCG27","na","null","null",-1.2580985
"LOC105370792","na","null","null",-1.2576151
"SHROOM4","na","null","null",-1.2569329
"HMGN2P46","na","null","null",-1.2556398
"UBE2D1","na","null","null",-1.2551746
"MAFB","na","null","null",-1.2521472
"RNF103","na","null","null",-1.2514057
"LMO4","na","null","null",-1.2506315
"PDLIM5","na","null","null",-1.2489971
"CHST1","na","null","null",-1.2467959
"LOC652276","na","null","null",-1.2465585
"PON1","na","null","null",-1.2458053
"MX1","na","null","null",-1.2451826
"NAMPT","na","null","null",-1.2445605
"C12orf57","na","null","null",-1.2442471
"RNF213","na","null","null",-1.2431161
"MEF2C","na","null","null",-1.2423807
"MSX1","na","null","null",-1.24096
"SLC16A11","na","null","null",-1.2405974
"PSME4","na","null","null",-1.2397355
"UBE2L6","na","null","null",-1.2388332
"INO80D","na","null","null",-1.2383791
"EIF4A2","na","null","null",-1.2370713
"RAPGEF5","na","null","null",-1.2368608
"SLC8B1","na","null","null",-1.2356223
"NEDD4L","na","null","null",-1.235301
"FZD8","na","null","null",-1.2350312
"DSEL","na","null","null",-1.2349839
"SNIP1","na","null","null",-1.2338352
"RMC1","na","null","null",-1.2332621
"DENND5A","na","null","null",-1.2324512
"CD74","na","null","null",-1.2323084
"TPRA1","na","null","null",-1.2320651
"ACKR4","na","null","null",-1.2319999
"CD69","na","null","null",-1.231748
"TPRN","na","null","null",-1.2315097
"TMEM140","na","null","null",-1.2314259
"LOC100130476","na","null","null",-1.229729
"ACSL5","na","null","null",-1.2296985
"XRN1","na","null","null",-1.2292584
"DLX3","na","null","null",-1.226784
"PLGLB1","na","null","null",-1.2266551
"LRRFIP2","na","null","null",-1.2261983
"WNT4","na","null","null",-1.2259158
"C21orf91","na","null","null",-1.2258074
"GYPC","na","null","null",-1.2245785
"IFIT5","na","null","null",-1.2245319
"BRD2","na","null","null",-1.2244442
"RTL9","na","null","null",-1.2239443
"KLHL38","na","null","null",-1.2224671
"ENTPD7","na","null","null",-1.2221258
"ACE2","na","null","null",-1.2213663
"KHDRBS3","na","null","null",-1.2210658
"TAPBPL","na","null","null",-1.2180066
"GATA4","na","null","null",-1.2179481
"ZNF44","na","null","null",-1.2167791
"C11orf96","na","null","null",-1.2166641
"ARHGEF28","na","null","null",-1.2152358
"SORD2P","na","null","null",-1.215154
"ZNF503","na","null","null",-1.2123934
"CEMIP2","na","null","null",-1.2118686
"PCP4L1","na","null","null",-1.2100815
"GSAP","na","null","null",-1.2092395
"HLA-C","na","null","null",-1.2087455
"EXOC3L1","na","null","null",-1.2077318
"FAM111A","na","null","null",-1.2075263
"FAM133DP","na","null","null",-1.2073122
"EIF2AK2","na","null","null",-1.2071675
"HIST1H2AD","na","null","null",-1.20704
"IFI35","na","null","null",-1.2049638
"LINC02044","na","null","null",-1.203328
"NRCAM","na","null","null",-1.2019975
"FAM72D","na","null","null",-1.2010854
"SLFN5","na","null","null",-1.2010112
"LINC02015","na","null","null",-1.2007864
"PI3","na","null","null",-1.1994044
"SIX5","na","null","null",-1.199343
"TMEM154","na","null","null",-1.1984324
"TWIST1","na","null","null",-1.197867
"RELL1","na","null","null",-1.197507
"PARP9","na","null","null",-1.1973424
"ZNF823","na","null","null",-1.196642
"LOC653653","na","null","null",-1.1956064
"CXCL5","na","null","null",-1.1953914
"CDKN1C","na","null","null",-1.1951754
"TRANK1","na","null","null",-1.1950336
"BTN2A2","na","null","null",-1.1943439
"CDKN2C","na","null","null",-1.1931019
"LOC101929595","na","null","null",-1.1928935
"STARD13","na","null","null",-1.1920608
"RNF38","na","null","null",-1.1913952
"APOBEC3G","na","null","null",-1.1911563
"WAC","na","null","null",-1.1900337
"DNAJC25","na","null","null",-1.1890937
"MLLT3","na","null","null",-1.1879345
"C9orf47","na","null","null",-1.1872268
"ANGPT2","na","null","null",-1.187182
"RGS16","na","null","null",-1.1862124
"CIP2A","na","null","null",-1.1846002
"CASP7","na","null","null",-1.1844695
"UBE2Z","na","null","null",-1.1837641
"IQSEC3","na","null","null",-1.1829787
"PARD6B","na","null","null",-1.1828682
"MASTL","na","null","null",-1.1827524
"UHRF1BP1","na","null","null",-1.1812329
"ARID5A","na","null","null",-1.1807848
"FGF5","na","null","null",-1.1798755
"TRIM24","na","null","null",-1.1791371
"TFCP2L1","na","null","null",-1.1790097
"ABCC9","na","null","null",-1.175322
"CTH","na","null","null",-1.1751286
"OXTR","na","null","null",-1.1747644
"STARD4","na","null","null",-1.1747358
"HSD3BP4","na","null","null",-1.1743207
"RELT","na","null","null",-1.174282
"ATF7IP2","na","null","null",-1.1741042
"CSRNP2","na","null","null",-1.1729497
"HEATR9","na","null","null",-1.1729357
"RGL1","na","null","null",-1.1724089
"GATM","na","null","null",-1.1721528
"SLCO4A1-AS1","na","null","null",-1.1714329
"CHN2","na","null","null",-1.1710378
"LINC01539","na","null","null",-1.1703707
"CHCHD7","na","null","null",-1.1688275
"CAPN3","na","null","null",-1.1685947
"RAB33B","na","null","null",-1.1684502
"CNOT4","na","null","null",-1.1681112
"LOC101927969","na","null","null",-1.1676158
"TNFAIP6","na","null","null",-1.1675695
"RTL5","na","null","null",-1.1669828
"DMTF1","na","null","null",-1.1669681
"PRDM2","na","null","null",-1.1661009
"MYCBP2","na","null","null",-1.1655757
"TROVE2","na","null","null",-1.1642377
"SAT1","na","null","null",-1.1635714
"DEPP1","na","null","null",-1.163417
"CAPN6","na","null","null",-1.162683
"LIN54","na","null","null",-1.1613841
"HOXD8","na","null","null",-1.1605946
"NFAT5","na","null","null",-1.1595563
"BATF2","na","null","null",-1.1590587
"BAIAP3","na","null","null",-1.1587887
"MED26","na","null","null",-1.1581931
"PLK2","na","null","null",-1.1581644
"FDX1","na","null","null",-1.1571747
"NASP","na","null","null",-1.1568205
"SUSD6","na","null","null",-1.1554847
"FAM222A","na","null","null",-1.1532447
"ADAMTS6","na","null","null",-1.1531031
"SMURF1","na","null","null",-1.1525645
"SLC45A4","na","null","null",-1.1521815
"STAT1","na","null","null",-1.148908
"HIST1H3A","na","null","null",-1.1487149
"PRICKLE2","na","null","null",-1.148594
"SSC5D","na","null","null",-1.1480894
"TGS1","na","null","null",-1.1480556
"SRCIN1","na","null","null",-1.1476222
"INTS6L","na","null","null",-1.1473763
"HLA-E","na","null","null",-1.1468123
"PMEL","na","null","null",-1.1463504
"CD34","na","null","null",-1.1462752
"SPATA2","na","null","null",-1.1460572
"FBN1","na","null","null",-1.1444196
"EMC9","na","null","null",-1.1434456
"SNHG12","na","null","null",-1.143069
